Comment_id,Post id,Post_content,Parent_comment_id,Comment_date,Comment_text,Comment_author,Comment_author_id,Comment_likes,Comment_comments,Attachment,Group id,Group name
2343481692562269,1811481585762285_2343024829274622,"A case of unilateral treatment using MiSight Just reviewed a 9yo F who I fitted with MiSight 3 months ago at R -1.50. L was -0.75 at the time, 6/9 unaided and due to cost reasons her mum wanted to start on just one eye. Her 11yo sister, at -4.00, wears Ortho K. She had been on 0.02% atropine for 1 year prior and refused to wear glasses. Both eyes were -0.50 in Jan 18. Axial length: R 23.07 L 22.81mm Today R -1.25/-0.25x180 L -1.25/-0.50x175 AXL: R 23.01 L 22.97mm So no refractive or AXL increase in MiSight eye and significant progression in uncorrected fellow eye. Now to wear MiSight -1.50 in both eyes. Will be interesting to follow her through and obtain more data in another 3 months.",2343427989234306,2019-04-09 21:04:23,"Pamela Robertson She has moderate corneal cyl but very little subjective cyl, with Ortho K she will have residual astigmatism due to lenticular cyl and likely to have worse vision than with MFSCL.",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343485632561875,1811481585762285_2343024829274622,"A case of unilateral treatment using MiSight Just reviewed a 9yo F who I fitted with MiSight 3 months ago at R -1.50. L was -0.75 at the time, 6/9 unaided and due to cost reasons her mum wanted to start on just one eye. Her 11yo sister, at -4.00, wears Ortho K. She had been on 0.02% atropine for 1 year prior and refused to wear glasses. Both eyes were -0.50 in Jan 18. Axial length: R 23.07 L 22.81mm Today R -1.25/-0.25x180 L -1.25/-0.50x175 AXL: R 23.01 L 22.97mm So no refractive or AXL increase in MiSight eye and significant progression in uncorrected fellow eye. Now to wear MiSight -1.50 in both eyes. Will be interesting to follow her through and obtain more data in another 3 months.",,2019-04-09 21:15:45,What do you use for axial length and how repeatable is it? 🤗,Unknown,0,0,1,,1811481585762285,Myopia Profile
2343487522561686,1811481585762285_2343024829274622,"A case of unilateral treatment using MiSight Just reviewed a 9yo F who I fitted with MiSight 3 months ago at R -1.50. L was -0.75 at the time, 6/9 unaided and due to cost reasons her mum wanted to start on just one eye. Her 11yo sister, at -4.00, wears Ortho K. She had been on 0.02% atropine for 1 year prior and refused to wear glasses. Both eyes were -0.50 in Jan 18. Axial length: R 23.07 L 22.81mm Today R -1.25/-0.25x180 L -1.25/-0.50x175 AXL: R 23.01 L 22.97mm So no refractive or AXL increase in MiSight eye and significant progression in uncorrected fellow eye. Now to wear MiSight -1.50 in both eyes. Will be interesting to follow her through and obtain more data in another 3 months.",2343485632561875,2019-04-09 21:18:45,Paul Hobson I use the IOL Master. If taking enough readings it’s repeatable. More repeatable than when I was using A Scan.,Unknown,0,1,0,,1811481585762285,Myopia Profile
2343593115884460,1811481585762285_2343024829274622,"A case of unilateral treatment using MiSight Just reviewed a 9yo F who I fitted with MiSight 3 months ago at R -1.50. L was -0.75 at the time, 6/9 unaided and due to cost reasons her mum wanted to start on just one eye. Her 11yo sister, at -4.00, wears Ortho K. She had been on 0.02% atropine for 1 year prior and refused to wear glasses. Both eyes were -0.50 in Jan 18. Axial length: R 23.07 L 22.81mm Today R -1.25/-0.25x180 L -1.25/-0.50x175 AXL: R 23.01 L 22.97mm So no refractive or AXL increase in MiSight eye and significant progression in uncorrected fellow eye. Now to wear MiSight -1.50 in both eyes. Will be interesting to follow her through and obtain more data in another 3 months.",2343091169267988,2019-04-10 00:50:15,"Philip Cheng How much stromal tissue is affected (shape, thickness) during ortho-k? The same question for the epithelial tissue? Also, what corneal tissues are involved to give the beginning keratometer curves?",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343608785882893,1811481585762285_2343024829274622,"A case of unilateral treatment using MiSight Just reviewed a 9yo F who I fitted with MiSight 3 months ago at R -1.50. L was -0.75 at the time, 6/9 unaided and due to cost reasons her mum wanted to start on just one eye. Her 11yo sister, at -4.00, wears Ortho K. She had been on 0.02% atropine for 1 year prior and refused to wear glasses. Both eyes were -0.50 in Jan 18. Axial length: R 23.07 L 22.81mm Today R -1.25/-0.25x180 L -1.25/-0.50x175 AXL: R 23.01 L 22.97mm So no refractive or AXL increase in MiSight eye and significant progression in uncorrected fellow eye. Now to wear MiSight -1.50 in both eyes. Will be interesting to follow her through and obtain more data in another 3 months.",2343091169267988,2019-04-10 01:18:01,Paul Planer Micron level changes in the epithelium and no significant stromal changes according to this paper: https://www.ncbi.nlm.nih.gov/m/pubmed/30252857/,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343688105874961,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:27:29,Right OK with CRT,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343688375874934,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:28:08,Naturalvue Right . -2.00 .,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343688459208259,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:28:23,L with OK,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343689979208107,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:29:58,Naturalvue Left -175. Notice both lenses OK and NV decentre due to her eye shape but the treatment zone is still pretty bad.,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343690959208009,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:32:55,Thanks for sharing ..,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343691282541310,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 04:33:57,To be honest iv triedthe lens on 4 or 5 people but they can’t get rid of the foggiing / floaty effect . Ortho k is a winner here for me but happy to hear your opinions. It’s that or the naturalvue lens is really sensitive to centrarion ( definitely not a one size fits all like they want us to believe ),Unknown,0,0,0,,1811481585762285,Myopia Profile
2343692499207855,1811481585762285_2342370132673425,"https://www.insightnews.com.au/Article3/2108/Myopia-A-new-opportunity Featuring Myopia Profilers Joe Tanner, Pauline Kang and yours truly.",,2019-04-10 04:36:36,Good reading. Well done!,Unknown,0,1,0,,1811481585762285,Myopia Profile
2343699155873856,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",,2019-04-10 04:56:03,How much myopia does she have?,Unknown,0,2,3,,1811481585762285,Myopia Profile
2343701289206976,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 05:02:58,Kevin Trac the starting point is really import with the NaturalVue lenses. Are you taking them into green on duochrome and using the calculator to determine the starting power? How many days do you give the patients time to adapt to the NaturalVue lenses?,Unknown,0,0,7,,1811481585762285,Myopia Profile
2343706725873099,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",2343699155873856,2019-04-10 05:14:07,Philip Cheng -21.50D wth -4.00 cyl,Unknown,0,2,0,,1811481585762285,Myopia Profile
2343707509206354,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",2343699155873856,2019-04-10 05:15:39,"Ks Chu I'm -8.50D, this is scary.",Unknown,0,1,0,,1811481585762285,Myopia Profile
2343708122539626,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",2343699155873856,2019-04-10 05:16:41,Meira Gordon Zyroff -21.50 is her right eye. She’s having -8.25D on her left eye but retina is very healthy.,Unknown,0,2,0,,1811481585762285,Myopia Profile
2343712355872536,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 05:25:08,Emma Gillies definitely pushed green . Bear in mind I’m only comparing 1 day in naturalvue to adapt vs ortho k . You would assume that ok would have the same ghosting effect . I asked her how her initial ok post wear lens was after day one and it definitely doesn’t have the same effect and didn’t need as much adaptation. You would also assume an ortho k wearer would be more “used to” the peripheral blur that they normally have (granted I have larger tx zones with ok though ),Unknown,0,0,0,,1811481585762285,Myopia Profile
2343713322539106,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",,2019-04-10 05:27:44,VA?,Unknown,0,0,1,,1811481585762285,Myopia Profile
2343713585872413,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 05:28:44,"If we are talking about myopic progression though I have no idea , I can only assume it probably works as here’s a huge peripheral plus and only a tiny central area of correction . I guess if they can put up with the haze it would be a good option. These are just initial impressions which I think most others have faced when dispensing the lens . Iv left them on myself for a whole day to try and adapt but it’s hard work when you’re used to crisp clear vision",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343715712538867,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",2343713322539106,2019-04-10 05:29:45,Daniel Thomson BCVA 6/18 (20/60),Unknown,0,1,0,,1811481585762285,Myopia Profile
2343730055870766,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 05:53:24,"Kevin Trac pushing green on duochrome is key.. glad you are doing that! If the distance vision is a bit glary you can increase the minus in the dominant eye... this makes a huge difference to the binocular va. There is no specific treatment zone with this lens design...the relative plus increases right out to the lens periphery. Most patients take 2-3 days to fully adapt neurologically to the peripheral blur, after which it is not appreciated. The trial lenses come in packs of 10 to give your pa...",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343732989203806,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 06:01:55,its going to be a hard task convincing a low presbyope to use this as an option if they won’t even give it one day let alone half,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343734309203674,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 06:05:38,"Kevin Trac I had similar issues with the lenses. You need to be careful not to overplus. They work a treat for younger patients for myopia control. Presbyopia is a little trickier. For me specifically having about 1D cyl,. I had to overplus to get N5 at 40cm which is my preference. I have been fitting Orthok now for over 20 years so transitioning into this has been interesting. Need to follow the fitting guide and results are great. I started by trying to fit them intuitively and struggled.",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343735415870230,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343701289206976,2019-04-10 06:09:05,"my point is the lens should have a similar profile as an ortho k result. I’m sure kids tolerate more blur , but given the choice of Initial clarity with naturalvue vs ortho k , which would they choose ?",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343735652536873,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 06:09:56,I’v has no problems at all with “fogging”. Yes a little initially but this clears within 10 mins. Iv fitted a range of patients but none have had OK previously! How long has the px been out of ok? Could it be the OK is the problem & the patient needs more time for the eye to return to “normal” for Naturalvue to work. If so this is not a fair comparison as you are fitting a abnormal cornea which has been artificially altered by OK so Of course the lens won’t centre. I’d recommend fit some “normal...,Unknown,0,0,6,,1811481585762285,Myopia Profile
2343735662536872,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 06:09:57,I’v has no problems at all with “fogging”. Yes a little initially but this clears within 10 mins. Iv fitted a range of patients but none have had OK previously! How long has the px been out of ok? Could it be the OK is the problem & the patient needs more time for the eye to return to “normal” for Naturalvue to work. If so this is not a fair comparison as you are fitting a abnormal cornea which has been artificially altered by OK so Of course the lens won’t centre. I’d recommend fit some “normal...,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343735939203511,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:11:03,"No, out of OK for 4weeks plus. Current maps similar to baseline maps. No change",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343736509203454,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:12:15,"Im also not saying that the lens isnt working. They can see fine. Iv just had subjective reports that initial ""vision"" is better post OK. (even with tiny 5.5mm BOZD treatment zones ). Just haze/ readapting going from dark to light /big spaces to small spaces or rooms which Iv had much less complaints of with OK.",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343738452536593,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 06:19:00,"I think one lens design is never going to fit ideally on every eye. Which is why it’s great we have different options available. Ortho K is still my preferred option where suitable/possible but of course not every patient, eye shape and Rx is suitable for OK and I think this is where MFSCLs come in. This is one of my patients on NVMF, with good centration on topography.",Unknown,0,1,2,,1811481585762285,Myopia Profile
2343738829203222,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:20:24,The cornea is normal. The maps now are exactly the same as baseline. Any lens on her will decentre slighlty. Most people will not have perfectly symettrical corneas that line up the central treatment zone with visual axis.,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343738972536541,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:20:48,"Which are you doing first to compare? OK or Naturalvue? What are the risks of OK vs Naturalvue? I don’t have OK so I’m interested as it is something we have considered starting but it still makes me nervous to put a child in OK. It’s not licensed in the U.K. for MC, which is not a problem, unless something goes wrong!",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343739305869841,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:21:34,How many people have you fitted with Naturalvue? How long do you allow them to adapt?!,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343739679203137,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343738452536593,2019-04-10 06:22:52,"Do you have any issues with ""initial vision"" in these kids or are they all okay ? I assume you havnt fit any who dropped out of OK wear yet?",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343740439203061,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343738452536593,2019-04-10 06:25:57,Kevin Trac A couple I did but when I swapped their trial lenses for another -0.25 they felt much better. I had one teenager who dropped out of OrthoK (had about -1.00 residual Rx from -6 but didn’t want glasses) and he thought the NVMF was great as the vision was clear and immediate.,Unknown,0,2,0,,1811481585762285,Myopia Profile
2343742922536146,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343735652536873,2019-04-10 06:34:16,I suppose it’s a bit like fitting a RGP vs a soft lens on a Myope. An RGP will always give sharper vision but the benefits of a soft daily disposable lens usually outweighs the decision.,Unknown,0,0,0,,1811481585762285,Myopia Profile
2343754249201680,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 07:02:00,"Here's another I just compared: -100 SPH only and centered. Washed out for 3 weeks, initial haze is ""annoying"". Then again, she has a huge tx zone with OK. The question is, is a 2mm -2.5mm tx zone with the naturalvue ""enough"" or will patients complain?",Unknown,0,0,0,,1811481585762285,Myopia Profile
2343754289201676,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",,2019-04-10 07:02:11,No message,Unknown,0,0,1,,1811481585762285,Myopia Profile
2343756575868114,1811481585762285_2342579205985851,I have a set of identical twin girls in my family aged 14 months that were recently diagnosed with 2.50D of myopia. Are there studies that report what is the average refractive status in childhood & what is mostly likely to happen to their refractive state in the coming years?,,2019-04-10 07:09:25,"If memory serves they are still in the process of emmetropization ..Family history will also play its part, but agree, can one forecast these things ?",Unknown,0,0,1,,1811481585762285,Myopia Profile
2343763869200718,1811481585762285_2343695569207548,"First patient of the day and I’m already feeling depressed... 26-year-old Asian, a young pretty lady.. 💔 #WhyWeDoMyopiaControl",,2019-04-10 07:28:19,Ask your patient if you can use this image to educate your other patients about the importance of regular tests,Unknown,0,1,1,,1811481585762285,Myopia Profile
2343774365866335,1811481585762285_2343680332542405,"I did a little experiment to figure out if Naturalvue lenses were equivalent to ortho K. Every one I have fitted has had ""spacing out ""/ fogging issues. and no issues with OK . Difference maps for Naturalvue compared to Ortho K : (will post later) - Naturalvue lenses dont look like they perfectly center on the pupil . Even when you rx the shortfall on topography difference as extra minus in the lenses, the patients notice less ghosting / fogging/spatial issues but its still present. OK lenses no issues with this at all and they are just 'clear' even though the concept of periph blur is there. This is my one of my staff who wears Ok, washed out and is a -175R and -2.00L",2343754289201676,2019-04-10 07:56:52,"Kevin Trac In this case I would argue the top picture is more beneficial for myopia control, if putting peripheral relative plus inside the pupil zone is the goal. With kids OrthoK lenses I custom design very small Tx zones to try to maximise that. Yes there’s more chance of halos in dim light but kids don’t complain about it. Adults OrthoK is a different story with all-round vision more important.",Unknown,0,0,0,,1811481585762285,Myopia Profile
